PROCEDURE,Billing Description,UNIT CHARGE
700000025,"APPLY FOREARM SPLINT,STATIC - FACILITY",707.06
700000026,APPLY LOWER LEG SPLINT - FACILITY,707.06
700000028,ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/O US - FACILITY,380.65
700000029,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US - FACILITY,380.65
700000030,ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US - FACILITY,380.65
700000033,CAST ROOM MISC PROCEDURE - FACILITY,416.48
700000052,INCISION OF FOOT/TOE FASCIA - FACILITY,1058.75
700000061,INJECT TENDON ORIGIN/INSERT - FACILITY,658.58
700000066,LASER SHOULDER ABLATION - FACILITY,1058.75
700000068,MISC JOINT MANIP MINOR CLOSED - FACILITY,380.65
700000069,MISC JOINT MANIP W ANES - FACILITY,2392.31
700000070,PUNCTURE DRAINAGE OF LESION - FACILITY,707.06
700000071,NEGATIVE PRESSURE WOUND THERAPY DME </= 50 SQ CM - FACILITY,658.58
700000072,NEGATIVE PRESSURE WOUND THERAPY DME >50 SQ CM - FACILITY,658.58
700000077,REMOVE EXTERN BONE FIX DEV W ANESTH - FACILITY,1191.33
700000079,REMOVAL SUPERFICIAL IMPLANT - FACILITY,707.06
700000080,REMV/REVISN SHLDR/HIP SPICA CAST - FACILITY,416.48
700000081,REMV/REVISN BOOT/BODY CAST - FACILITY,416.48
700000082,REMV/REVISN FULL ARM/LEG CAST - FACILITY,416.48
700000087,"INCIS THIGH TENDON,ADDUC/HAMST,SINGL - FACILITY",1058.75
700000088,TENOTOMY ELBOW LATERAL/MEDIAL PERCUTANEOUS - FACILITY,1058.75
700000089,INCIS ACHILLES TENDON+LOCAL ANESTH - FACILITY,1058.75
700000092,TENEX PELVIS/HIP - FACILITY,1058.75
700000093,OFFICE OUTPATIENT VISIT LEVEL 3 - FACILITY,416.48
700000096,APP CAST LONG ARM BILAT - FACILITY,1258.12
700000097,APPLY LONG ARM CAST - FACILITY,1404.39
700000098,APPLY LONG ARM CAST - FACILITY,987.9
700000099,APP CAST SHORT ELBOW-FGR BILAT - FACILITY,1317.25
700000100,APP TENDON LENGTH W/CAST BILAT - FACILITY,1531.65
700000101,APP CAST LONG LEG BILAT - FACILITY,1433.46
700000102,APP TENDON LENGTH W/CAST - FACILITY,707.06
700000103,APP CAST SHORT LEG WALK BILAT - FACILITY,1433.46
700000104,APP SPLINT LONG ARM BILAT - FACILITY,1341.35
700000105,APP SPLINT LONG LEG BILAT - FACILITY,1341.35
700000106,APP SPLINT SHORT LEG BILAT - FACILITY,1404.39
700000107,RMV/RPLY LONG LEG CAST - FACILITY,1142.92
700000108,APP SPLINT SHORT ARM BILAT - FACILITY,1341.35
700000109,RMVL SUTURES W ANES SAME SURG - FACILITY,2508
700000110,APPLY SHORT LEG CAST - FACILITY,1142.92
700000111,APPLY FOREARM CAST - FACILITY,1075.11
700000112,RMV/RPLY LONG ARM CAST - FACILITY,1075.11
710000000,PACU LEVEL 1 - FACILITY,667
710000001,PACU LEVEL 2 - FACILITY,800
710000002,PACU LEVEL 3 - FACILITY,960
710000003,PACU LEVEL 4 - FACILITY,1152
710000004,PACU LEVEL 5 - FACILITY,1382
710000005,PACU LEVEL 1 EA 15 MIN - FACILITY,204.64
710000006,PACU LEVEL 2 EA 15 MIN - FACILITY,204.64
710000007,PACU LEVEL 3 EA 15 MIN - FACILITY,204.64
710000008,PACU LEVEL 4 EA 15 MIN - FACILITY,204.64
710000009,PACU LEVEL 5 EA 15 MIN - FACILITY,204.64
720000002,ANTEPARTUM HEAD MANIPULATION - FACILITY,1347.33
720000004,LABOR & DELIVERY LEVEL 1 LONG - FACILITY,3636
720000005,LABOR & DELIVERY LEVEL 1 SHORT - FACILITY,3030
720000006,LABOR & DELIVERY LEVEL 2 LONG - FACILITY,5236
720000007,LABOR & DELIVERY LEVEL 2 SHORT - FACILITY,4363
720000008,LABOR & DELIVERY LEVEL 3 LONG - FACILITY,7540
720000009,LABOR & DELIVERY LEVEL 3 SHORT - FACILITY,6283
723000002,"CIRCUMCISION,CLAMP,NEWBORN - FACILITY",204
730000002,"RHYTHM ECG, TRACING - FACILITY",47.3
730000004,EKG SIGNAL AVERAGING - FACILITY,188.47
730000005,"ELECTROCARDIOGRAM, TRACING - FACILITY",75.57
731000000,"EXT ECG,PT DEMAND EVENT, SYMPT MEMORY LOOP, RECORD - FACILITY",190.89
731000001,"EXT ECG,PT DEMAND EVENT, SYMPT MEMORY LOOP, TRANSMIT - FACILITY",1489.85
731000002,XTRNL ECG & 48 HR RECORD SCAN STOR W/R&I - FACILITY,951.49
731000004,"EXT ECG RECORD CONTIN 48 HR, RECORD - FACILITY",290.39
731000005,"EXT ECG RECORD CONTIN 48 HR, SCAN ANALYSIS W REPORT - FACILITY",483.13
732000001,XTRNL MOBILE CV TELEMETRY W/TECHNICAL SUPPORT - FACILITY,1953.86
740000000,EEG DIGITAL ANALYSIS - FACILITY,828.44
740000001,"EEG,COMA/SLEEP RECORD ONLY - FACILITY",1315.92
740000002,"EEG MONITORING/COMPUTER, EA 24 HOURS, UNATTENDED - FACILITY",2122.43
740000003,EEG >1 HR - FACILITY,1036.4
740000004,"EEG,EXTENDED MONITORING,41-60 MINUTES - FACILITY",967.53
740000005,"EEG,W/AWAKE & ASLEEP RECORD - FACILITY",820.13
740000006,"EEG,W/AWAKE & DROWSY RECORD - FACILITY",809.16
740000007,EEG DURING SURGERY - FACILITY,670.6
740000008,EEG MONITORING/VIDEORECORD - FACILITY,3371.3
740000009,EEG MONITORING/VIDEORECORD - FACILITY,4513.3
740000011,FUNCJAL CORT&SUBCORT MAPG PHYS/QHP ATTND ADDL HR - FACILITY,537.17
740000012,FUNCJAL CORT&SUBCORT MAPG PHYS/QHP ATTND INIT HR - FACILITY,969.27
740000013,POSTGANGLIONIC SUDOMOTOR TEST - FACILITY,105.34
740000015,EEG MONITORING/FUNCTION TEST - FACILITY,833.33
750000000,ANOSCOPY DX W/COLLJ SPEC BR/WA SPX WHEN PRFRMD - FACILITY,434.72
750000002,ANOSCOPY AND BIOPSY - FACILITY,1926.62
750000003,"ANOSCOPY,REMOVE FOREIGN BODY - FACILITY",1926.62
750000006,BREATH HYDROGEN/METHANE TEST - FACILITY,562.07
750000008,CA SCREEN;FLEXI SIGMOIDSCOPE - FACILITY,2163.45
750000009,GI IMAG INTRALUMINAL ESOPHAGUS-ILEUM W/I&R - FACILITY,2108.23
750000010,GI TRANSIT & PRES MEAS WIRELESS CAPSULE W/INTERP - FACILITY,2690.48
750000011,CHANGE GASTROSTOMY TUBE PERCUTANEOUS W/O GUIDE - FACILITY,749.12
750000012,COLON MOTILITY STUDY MIN 6 HOURS CONT RECORDING W INTERP & REPORT - FACILITY,617.5
750000013,COLONOSCOPY FLX DX W/COLLJ SPEC WHEN PFRMD - FACILITY,3104.54
750000014,COLONOSCOPY FLX WITH ENDOSCOPIC STENT PLACEMENT - FACILITY,4414.68
750000015,COLON CA SCRN NOT HI RSK IND - FACILITY,3104.54
750000016,COLORECTAL SCRN; HI RISK IND - FACILITY,3104.54
750000017,COLONOSCOPY STOMA ABLATION LESION - FACILITY,2633.35
750000018,COLONOSCOPY STOMA W/BIOPSY SINGLE/MULTIPLE - FACILITY,2633.45
750000019,COLONOSCOPY STOMA DX INCLUDING COLLJ SPEC SPX - FACILITY,2633.45
750000020,COLONOSCOPY STOMA W/ENDOSCOPIC MUCOSAL RESCJ - FACILITY,2633.35
750000021,COLONOSCOPY STOMA W/SUBMUCOSAL INJECTION - FACILITY,2633.45
750000022,COLONOSCOPY STOMA W/BALLOON DILATION - FACILITY,3104.54
750000023,COLONOSCOPY STOMA CONTROL BLEEDING - FACILITY,2054.82
750000026,COLSC FLEXIBLE W/TRANSENDOSCOPIC BALLOON DILAT - FACILITY,3622.43
750000027,COLONOSCOPY FLEXIBLE WITH BAND LIGATION(S) - FACILITY,3104.54
750000028,COLONOSCOPY W/BIOPSY SINGLE/MULTIPLE - FACILITY,3104.54
750000029,COLSC FLEXIBLE W/CONTROL BLEEDING ANY METHOD - FACILITY,3622.43
750000030,COLONOSCOPY FLEXIBLE WITH DECOMPRESSION - FACILITY,3104.54
750000031,COLONOSCOPY FLX W/ENDOSCOPIC MUCOSAL RESECTION - FACILITY,3622.43
750000032,COLSC FLX W/NDSC US XM RCTM ET AL LMTD&ADJ STRUX - FACILITY,3622.43
750000033,COLONOSCOPY W INK INJ - FACILITY,2633.35
750000034,COLONOSCOPY FLX W/REMOVAL OF FOREIGN BODY(S) - FACILITY,3104.54
750000035,COLONOSCOPY STOMA W/RMVL TUM POLYP/OTH LES SNARE - FACILITY,3104.54
750000036,COLSC FLX W/RMVL OF TUMOR POLYP LESION SNARE TQ - FACILITY,3622.43
750000037,COLSC FLX W/REMOVAL LESION BY HOT BX FORCEPS - FACILITY,3622.43
750000039,COLSC FLX WITH DIRECTED SUBMUCOSAL NJX ANY SBST - FACILITY,2163.45
750000040,COLONOSCOPY FLX ABLATION TUMOR POLYP/OTHER LES - FACILITY,3622.43
750000041,COLSC FLX W/US GUID NDL ASPIR/BX W/US RCTM ET AL - FACILITY,3622.43
750000043,COLONOSCOPY STOMA RMVL LES BY HOT BIOPSY FORCEPS - FACILITY,3104.54
750000045,CONVERT GASTROSTOMY-GASTRO-JEJUNOSTOMY TUBE PERQ - FACILITY,2054.82
750000050,DILATE ESOPHAGUS - FACILITY,1926.62
750000051,DILATION ESOPHAGUS GUIDE WIRE - FACILITY,1257.67
750000052,"DUODENAL INTUBATION/ASPIRATION, DIAGNOSTIC, MULTIPLE SPECIMEN - FACILITY",866.22
750000054,DUODENAL MOTILITY STUDY - FACILITY,820.46
750000055,ESOPHAGOGASTRODUODENOSCOPY SUBMUCOSAL INJECTION - FACILITY,2633.35
750000056,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - FACILITY,3104.54
750000057,EGD BAND LIGATION ESOPHGEAL/GASTRIC VARICES - FACILITY,3104.54
750000058,EGD TRANSORAL CONTROL BLEEDING ANY METHOD - FACILITY,3104.54
750000059,EGD DILATION GASTRIC/DUODENAL STRICTURE - FACILITY,3104.54
750000060,EGD FLEX REMOVAL LESION(S) BY HOT BIOPSY FORCEPS - FACILITY,2163.45
750000061,EGD FLEXIBLE FOREIGN BODY REMOVAL - FACILITY,3104.54
750000062,EGD INJECTION SCLEROSIS ESOPHGL/GASTRIC VARICES - FACILITY,2633.35
750000063,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - FACILITY,2633.35
750000064,EGD INTRALUMINAL TUBE/CATHETER INSERTION - FACILITY,2633.35
750000065,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - FACILITY,3622.43
750000066,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - FACILITY,2633.35
750000067,EGD ESOPHAGUS BALLOON DILATION 30 MM OR LARGER - FACILITY,2633.35
750000068,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - FACILITY,2633.35
750000069,EGD TRANSORAL ENDOSCOPIC MUCOSAL RESECTION - FACILITY,3622.43
750000070,EGD FLEX TRANSORAL W/OPTICAL ENDOMICROSCOPY - FACILITY,3104.54
750000071,EGD INTRMURAL NEEDLE ASPIR/BIOP ALTERED ANATOMY - FACILITY,4414.68
750000072,EGD INTRMURAL US NEEDLE ASPIRATE/BIOPSY ESOPHAGS - FACILITY,3622.43
750000073,ESOPHAGOGASTRODUODENOSCOPY US SCOPE W/ADJ STRXRS - FACILITY,3622.43
750000074,EGD US GUIDED TRANSMURAL INJXN/FIDUCIAL MARKER - FACILITY,3622.43
750000075,EDG US EXAM SURGICAL ALTER STOM DUODENUM/JEJUNUM - FACILITY,3622.43
750000076,EGD W INK INJ - FACILITY,3622.43
750000077,EGD ABLATE TUMOR POLYP/LESION W/DILATION& WIRE - FACILITY,3104.54
750000078,EGD REMOVAL TUMOR POLYP/OTHER LESION SNARE TECH - FACILITY,3104.54
750000079,EGD ENDOSCOPIC STENT PLACEMENT W/WIRE& DILATION - FACILITY,5250.15
750000080,EGD TRANSORAL TRANSMURAL DRAINAGE PSEUDOCYST - FACILITY,3622.43
750000081,NDSC EVAL INTSTINAL POUCH W/BX SINGLE/MULTIPLE - FACILITY,2163.45
750000082,NDSC EVAL INTSTINAL POUCH DX W/COLLJ SPEC SPX - FACILITY,2633.35
750000083,ENDO PANCREATIC NECROSECTOMY - FACILITY,3622.43
750000084,ENTEROSCOPY > 2ND PRTN ABLTJ LESION - FACILITY,3622.43
750000085,ENDOSCOPY UPPER SMALL INTESTINE W/BIOPSY - FACILITY,3104.54
750000086,ENTEROSCOPY > 2ND PRTN W/CONTROL BLEEDING - FACILITY,3622.43
750000087,ENTEROSC >2ND PRTN W/ILEUM W/BX SINGLE/MULTIPLE - FACILITY,3622.43
750000088,ENTEROSCOPY > 2ND PRTN W/RMVL FOREIGN BODY - FACILITY,3622.43
750000089,ENTEROSCOPY > 2ND PRTN TNDSC STENT PLMT - FACILITY,3104.54
750000090,ENTEROSCOPY > 2ND PRTN CONV GSTRST TUBE - FACILITY,3622.43
750000091,ENTEROSCOPY > 2ND PRTN ILEUM CONTROL BLEEDING - FACILITY,4414.68
750000092,ENTEROSCOPY > 2ND PRTN W/ILEUM W/STENT PLMT - FACILITY,3622.43
750000093,ENTEROSCOPY > 2ND PRTN W/PLMT PRQ TUBE - FACILITY,3104.54
750000094,ENTEROSCOPY > 2ND PRTN W/RMVL LESION CAUTERY - FACILITY,3104.54
750000095,EGD DELIVER THERMAL ENERGY SPHNCTR/CARDIA GERD - FACILITY,2633.35
750000096,ENDOSCOPY UPPER SMALL INTESTINE - FACILITY,2633.35
750000097,ENDOSCOPIC PAPILLA CANNULATION BILE/PANCREATIC - FACILITY,4414.68
750000098,ENTEROSCOPY > 2ND PRTN W/RMVL LESION SNARE - FACILITY,3622.43
750000099,ENTEROSC >2ND PRTN W/ILEUM W/WO COLLJ SPEC SPX - FACILITY,3104.54
750000100,ERCP TUMOR/POLYP/LESION ABLATION W/DILATION&WIRE - FACILITY,4414.68
750000101,ERCP STENT PLACEMENT BILIARY/PANCREATIC DUCT - FACILITY,5250.15
750000102,ERCP DX COLLECTION SPECIMEN BRUSHING/WASHING - FACILITY,4414.68
750000103,ERCP W/SPHINCTEROTOMY/PAPILLOTOMY - FACILITY,5250.15
750000104,ERCP BILIARY/PANC DUCT STENT EXCHANGE W/DIL&WIRE - FACILITY,5250.15
750000105,ERCP W/BIOPSY SINGLE/MULTIPLE - FACILITY,4414.68
750000106,ERCP DESTRUCTION/LITHOTRIPSY CALCULI ANY METHOD - FACILITY,5250.15
750000107,ERCP W/PRESSURE MEASUREMENT SPHINCTER OF ODDI - FACILITY,3622.43
750000108,ERCP REMOVE FOREIGN BODY/STENT BILIARY/PANC DUCT - FACILITY,4414.68
750000109,ERCP REMOVE CALCULI/DEBRIS BILIARY/PANCREAS DUCT - FACILITY,4414.68
750000110,ERCP BALLOON DILATE BILIARY/PANC DUCT/AMPULLA EA - FACILITY,4414.68
750000111,GERD TST W/ MUCOS PH ELECTROD - FACILITY,2881.01
750000112,"ESOPHAGEAL MOTILITY STUDY, MANOMETRY - FACILITY",876.49
750000113,"ESOPHAGEAL MOTILITY STUDY, MANOMETRY W STIMULATION/PERFUSION - FACILITY",1391.37
750000116,ESPHGOSCOPY FLEX W/BAND LIGATION ESOPHGL VARICES - FACILITY,3622.43
750000117,ESOPHAGOSCOPY FLEXIBLE TRANSNASAL WITH BIOPSY - FACILITY,1257.67
750000118,ESOPHAGOSCOPY FLEXIBLE REMOVAL FOREIGN BODY - FACILITY,2163.45
750000119,ESOPHAGOSCOPY FLEX TRANSORAL LESION ABLATION - FACILITY,2633.35
750000120,ESOPHAGOSCOPY RETROGRADE DILATE BALLOON/OTHER - FACILITY,4414.68
750000121,ESOPHAGOSCOPY RIGID TRANSORAL DIAGNOSTIC BRUSH - FACILITY,3104.54
750000122,ESOPHAGOSCP RIG TRANSORAL HYPOPHARYNX CRV ESOPH - FACILITY,2163.45
750000124,ESOPHAGOSCOPY FLEXIBLE W/BLEEDING CONTROL - FACILITY,2633.35
750000126,ESOPHAGOSCOPY TRANSORAL W/OPTICAL ENDOMICROSCOPY - FACILITY,2054.82
750000127,ESOPHAGOSCOPY FLEXIBLE TRANSORAL ULTRASOUND EXAM - FACILITY,3622.43
750000128,ESOPHAGOSCOPY INTRA/TRANSMURAL NEEDLE ASPIRAT/BX - FACILITY,4414.68
750000129,ESOPHAGOSCOPY FLEX TRANSORAL INJECTION VARICES - FACILITY,2054.82
750000131,ESOPHAGOSCOPY FLEXIB LESION REMOVAL TUMOR SNARE - FACILITY,2163.45
750000132,ESOPHAGOSCOPY FLEX BALLOON DILAT <30 MM DIAM - FACILITY,3104.54
750000133,ESOPHAGOSCOPY DILATE ESOPHAGUS BALLOON 30 MM - FACILITY,2054.82
750000134,ESOPHAGOSCOPY FLEXIBLE GUIDE WIRE DILATION - FACILITY,3622.43
750000135,ESOPHAGOSCOPY FLEXIBLE TRANSNASAL DIAGNOSTIC - FACILITY,2633.35
750000136,ESOPHAGOSCOPY FLEXIBLE TRANSORAL DIAGNOSTIC - FACILITY,3104.54
750000137,ESOPHAGOSCOPY FLEXIBLE TRANSORAL WITH BIOPSY - FACILITY,3104.54
750000139,ESOPHAGOSCOPY RIGID TRANSORAL BALLOON DILATION - FACILITY,4414.68
750000140,ESOPHAGOSCOPY TRANSORAL STENT PLACEMENT - FACILITY,5250.15
750000141,ESOPHAGOSCOPY FLEXIBLE TRANSORAL W SUBMUCOUS INJ - FACILITY,3622.43
750000145,"GASTRIC INTUBATION/ASPIRATION, DIAGNOSTIC, MULTIPLE SPECIMEN - FACILITY",465.41
750000146,"GASTRIC INTUBATION/ASPIRATION, DIAGNOSTIC, 1 SPECIMEN - FACILITY",244.42
750000148,GASTROINTESTINAL TRACT IMAGING ESOPHAGUS W/I&R - FACILITY,744.07
750000149,"GERD TST W/ MUCOS IMPEDE ELECTROD,>1HR - FACILITY",905.93
750000150,GERD TST W/ NASAL IMPEDENCE ELECTROD - FACILITY,802.96
750000170,HEMORRHOIDECTOMY INTERNAL RUBBER BAND LIGATIONS - FACILITY,866.22
750000172,ILEOSCOPY THRU STOMA DX W/COLLJ SPEC WHEN PRFMD - FACILITY,2633.35
750000173,ILEOSCOPY STOMA W/BALLOON DILATION - FACILITY,3104.54
750000174,ILEOSCOPY STOMA W/BX SINGLE/MULTIPLE - FACILITY,2633.35
750000175,ILEOSCOPY STOMA W/PLMT OF ENDOSCOPIC STENT - FACILITY,4414.68
750000177,CONTRAST INJECTION PERCUTANEOUOS RADIOLOGIC EVAL GI TUBE - FACILITY,749.12
750000179,INSERT DUODENOSTOMY/JEJUNOSTOMY TUBE PERQ - FACILITY,3104.54
750000180,INSERT GASTROSTOMY TUBE PERCUTANEOUS - FACILITY,2054.82
750000183,INTRODUCTION LONG GI TUBE SEPARATE PROCEDURE - FACILITY,866.22
750000185,LOWER DBL BALLOON - FACILITY,4414.68
750000186,ANAL PRESSURE RECORD - FACILITY,1257.67
750000187,ABDOM PARACENTESIS DX/THER W IMAGING GUIDANCE - FACILITY,1534.68
750000188,ABDOM PARACENTESIS DX/THER W/O IMAGING GUIDANCE - FACILITY,1257.67
750000189,GERD TST W/ NASAL PH ELECTROD - FACILITY,1391.37
750000191,PLACEMENT NG/OG TUBE BY PHYSICIAN - FACILITY,749.12
750000192,FECAL MICROBIOTA PREP INSTIL - FACILITY,1257.67
750000196,PROCTOSGMDSC RIGID W/BX SINGLE/MULTIPLE - FACILITY,4414.68
750000197,"PROCTOSIGMOIDOSCOPY,RIGID,DIAGNOS - FACILITY",866.22
750000198,PROCTOSGMDSC RIGID RMVL MULT TUMOR CAUTERY/SNARE - FACILITY,1534.68
750000199,"RECTAL SENSATION TEST, BALLOON - FACILITY",2508.41
750000200,REPOSITION GASTRIC FEEDING TUBE THRU DUODENUM - FACILITY,1257.67
750000201,REPLACE DUODENOSTOMY/JEJUNOSTOMY TUBE PERCUTANEOUS - FACILITY,866.22
750000202,REPLACE GASTROSTOMY/CECOSTOMY TUBE PERCUTANEOUS - FACILITY,1257.67
750000203,REPLACEMENT GASTRO-JEJUNOSTOMY TUBE PERCUTANEOUS - FACILITY,2054.82
750000204,SGMDSC FLX WITH ENDOSCOPIC MUCOSAL RESECTION - FACILITY,3104.54
750000205,SIGMOIDOSCOPY FLX WITH WITH BAND LIGATION(S) - FACILITY,3104.54
750000206,SIGMOIDOSCOPY FLX CONTROL BLEEDING - FACILITY,2633.35
750000207,SGMDSC FLX W/DCMPRN W/PLMT DCMPRN TUBE - FACILITY,2633.35
750000208,SIGMOIDOSCOPY FLX TNDSC BALO DILAT - FACILITY,2633.35
750000209,SIGMOIDOSCOPY FLX NDSC US XM - FACILITY,3104.54
750000210,SIGMOIDOSCOPY FLX TNDSC US GID NDL ASPIR/BX - FACILITY,3622.43
750000211,SIGMOIDOSCOPY FLX W/RMVL FOREIGN BODY - FACILITY,3104.54
750000212,SIGMOIDOSCOPY FLX W/RMVL TUMOR BY HOT BX FORCEPS - FACILITY,2054.82
750000213,SGMDSC FLX RMVL TUM POLYP/OTH LES SNARE TQ - FACILITY,3622.43
750000214,SGMDSC FLX DIRED SBMCSL NJX ANY SBST - FACILITY,2054.82
750000215,SIGMOIDOSCOPY FLX DX W/COLLJ SPEC BR/WA IF PFRMD - FACILITY,2163.45
750000216,"SIGMOIDOSCOPY,BIOPSY - FACILITY",2633.54
750000218,TRNSORAL INCLESS FUND TIF - FACILITY,4414.68
750000219,UNLISTED PROC BILIARY TRACT - FACILITY,2163.45
750000220,UNLISTED PROC SMALL INTESTINE - FACILITY,3622.43
750000221,UNLISTED PROCEDURE COLON - FACILITY,3622.43
750000222,UNLISTED PROCEDURE ESOPHAGUS - FACILITY,4414.68
750000224,UNLISTED PROCEDURE RECTUM - FACILITY,3622.43
750000225,UNLISTED PROCEDURE STOMACH - FACILITY,3104.54
750000226,UPPER DBL BALLOON - FACILITY,4414.68
750000227,BIOPSY LIVER NEEDLE PERCUTANEOUS - FACILITY,2163.45
750000228,SIGMOIDOSCOPY FLX ABLATION TUMOR POLYP/OTH LES - FACILITY,3104.54
750000229,SIGMOIDOSCOPY FLX PLACEMENT OF ENDOSCOPIC STENT - FACILITY,4414.68
750000230,EGD PARTIAL/COMPL ESOPHAGOGASTRIC FUNDOPLASTY - FACILITY,9462.66
750000231,COLONOSCOPY STOMA W/ENDOSCOPIC STENT PLCMT - FACILITY,2633.35
750000232,PREPARE FECAL MICROBIOTA FOR INSTILLATION - FACILITY,1257.67
750000235,"GASTRIC INTUBATION/ASPIRATION, THERAPEUTIC - FACILITY",434.72
750000263,REMV RECTAL OBSTR:FECES/F.B. W ANEST - FACILITY,1926.62
750000265,GASTRIC BALLOON PLACEMENT - FACILITY,2633.35
750000266,ENDOSCOPIC SLEEVE GASTROPLASTY - FACILITY,3104.54
750000267,BALLOON REMOVAL - FACILITY,2163.45
750000268,COLONOSCOPY DOUBLE BALLOON - FACILITY,4414.68
750000269,TORE PROCEDURE - FACILITY,3622.43
761000001,"THER APHERESIS,PLASMA PHERESIS - FACILITY",3342.39
761000002,"THER APHERESIS,PLATELETS - FACILITY",3031.9
761000003,"THER APHERESIS,RED BLOOD CELLS - FACILITY",3629.01
761000004,"THER APHERESIS,WHITE BLOOD CELLS - FACILITY",3764.9
761000010,ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/O US - FACILITY,434.72
761000011,ARTHROCNT ASPIR&/INJ SMALL JT/BURSAW/US REC RPRT - FACILITY,1149.75
761000012,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/US - FACILITY,749.12
761000013,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US - FACILITY,1257.67
761000014,ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US - FACILITY,434.72
761000016,BONE MARROW ASPIRATE &BIOPSY - FACILITY,1456.21
761000017,ASPIR/INJEC BONE CYST - FACILITY,2163.45
761000018,ASPIRAT/INJECTION GANGLION CYST(S) - FACILITY,749.12
761000019,REMOVAL OF NAIL PLATE - FACILITY,866.22
761000021,ALLOGENEIC LYMPHOCYTE INFUSIONS - FACILITY,3994.94
761000022,TRNSPLJ ALLOGENEIC HEMATOPOIETIC CELLS PER DONOR - FACILITY,5303.76
761000023,TRNSPLJ AUTOLOGOUS HEMATOPOIETIC CELLS PER DONOR - FACILITY,5303.76
761000024,DIAGNOSTIC BONE MARROW ASPIRATIONS - FACILITY,1816.68
761000025,DIAGNOSTIC BONE MARROW BIOPSIES - FACILITY,1816.68
761000026,BRNCHSC W/BRNCL ALVEOLAR LAVAGE - FACILITY,2633.35
761000027,BRONCHOSCOPY W/REMOVAL FOREIGN BODY - FACILITY,2633.35
761000031,CHEMODENERVATION ONE EXTREMITY 1-4 MUSCLE - FACILITY,1173.62
761000033,CHEMODENERVATION MUSCLE NECK UNILAT FOR DYSTONIA - FACILITY,749.12
761000034,CHEMODENERVATION OF TRUNK MUSCLE 1-5 MUSCLES - FACILITY,1173.62
761000036,COLLECT BLOOD FROM IMPLANT VENOUS ACCESS DEVICE - FACILITY,182.65
761000037,COLLECT BLOOD PICC VENOUS NOS - FACILITY,182.65
761000038,"DEBRIDEMENT OF NAIL(S), 1-5 - FACILITY",284.99
761000039,"DEBRIDEMENT OF NAILS, 6 OR MORE - FACILITY",284.99
761000040,DEBRIDEMENT OPEN WOUND EA ADDL 20 SQ CM - FACILITY,284.99
761000041,DEBRIDEMENT OPEN WOUND 20 SQ CM< - FACILITY,434.72
761000042,RMVL DEVITAL TISS N-SLCTV DBRDMT W/O ANES 1 SESS - FACILITY,197.84
761000043,DECLOT BY THROMBOLYTIC AGENT IMPLANT DEVICE/CATH - FACILITY,517.43
761000044,DSTR NROLYTC AGNT PARVERTEB FCT ADDL CRVCL/THORA - FACILITY,1926.62
761000045,DSTR NROLYTC AGNT PARVERTEB FCT SNGL CRVCL/THORA - FACILITY,3104.54
761000046,DSTR NROLYTC AGNT PARVERTEB FCT ADDL LMBR/SACRAL - FACILITY,1926.62
761000047,DSTR NROLYTC AGNT PARVERTEB FCT SNGL LMBR/SACRAL - FACILITY,3104.54
761000048,INJECT RX CELIAC PLEXUS NERVE - FACILITY,3104.54
761000049,"DEST,INTERCOSTAL,NEUROLYTIC - FACILITY",3622.43
761000050,DESTRUCT BY NEURO AGENT; OTHER PERIPH NERVE - FACILITY,3622.43
761000053,INJECTION TREATMENT OF NERVE - FACILITY,3104.54
761000055,LIVER ELASTOGRAPHY W/O IMAG W/I&R - FACILITY,198.22
761000064,FINE NEEDLE ASP;W/O IMAGING GUIDANCE - FACILITY,547.87
761000065,"HYSTEROSCOPY,DX,SEP PROC - FACILITY",4414.68
761000066,"HYSTEROSCOPY,RMV FB - FACILITY",3104.54
761000067,"HYSTEROSCOPY, STERILIZE W IMPLANTS - FACILITY",4414.68
761000068,"HYSTEROSCOPY,W/ENDO BX - FACILITY",5250.15
761000069,DRAIN SKIN ABSCESS SIMPLE - FACILITY,434.72
761000070,DRAINAGE OF HEMATOMA/FLUID - FACILITY,3104.54
761000072,"INJECT NERV BLCK,CELIAC PLEXUS - FACILITY",3104.54
761000074,"INJECT NERV BLCK,PARAVERT SYMPATH - FACILITY",3104.54
761000076,"INJ,ANES AGENT,BRACHIAL PLEXUS,SINGLE - FACILITY",3104.54
761000077,"INJECT NERV BLCK,CERV PLEXUS - FACILITY",2207.34
761000079,"INJ,ANES AGENT,FEMORAL NERVE,SINGLE - FACILITY",2207.34
