PROCEDURE,Billing Description,UNIT CHARGE
614000040,"MRI W/O FOL W/CONT, BREAST, - FACILITY",3923.32
615000001,"MR ANGIO, HEAD W/CONTRAST - FACILITY",2219.94
615000002,"MR ANGIO, HEAD - FACILITY",1959.76
615000003,"MR ANGIO, HEAD, COMBO - FACILITY",3095.23
615000004,"MR ANGIO, NECK W/CONTRAST - FACILITY",2040.64
615000005,"MR ANGIO, NECK - FACILITY",1957.27
615000006,"MR ANGIO, NECK, COMBO - FACILITY",2999.61
618000002,"MRA W/O FOL W/CONT, ABD - FACILITY",2707.85
618000005,"MRA W/O CONT, CHEST - FACILITY",2433.34
618000006,"MRA W/O FOL W/CONT, CHEST - FACILITY",2433.34
618000007,"MRA W/O FOL W/CONT, LWR EXT - FACILITY",1858.2
618000009,"MRA W/O FOL W/CONT, PELVIS - FACILITY",3136.5
618000011,"MRA, W/O&W/DYE, SPINAL CANAL - FACILITY",2207.47
618000012,"MRA, W/O&W/DYE, UPPER EXTR - FACILITY",2733.5
618000013,MR ANGIO UPPER EXTREM - FACILITY,1908
618000014,"MRA W/CONT, PELVIS - FACILITY",2304.97
618000019,MR ANGIO PELVIS(MRA) - FACILITY,2304.97
636000002,NITRIC OXIDE PER HOUR - FACILITY,413
636000024,HEPA/HEPB VACCINE ADULT IM - FACILITY,55
636000049,HEPB VACCINE ADULT 3 DOSE SCHEDULE FOR IM USE - FACILITY,55
636000270,IIV VACCINE PRESERV FREE INCREASED AG COUNT IM - FACILITY,80
636000285,IIV3 VACC PRESERVATIVE FREE 0.5 ML DOSAGE IM USE - FACILITY,55
636000294,HEPB VACCINE DIALYSIS/IMMUNSUP PAT 3 DOSE IM - FACILITY,55
636000301,HZV VACC RECOMBINANT IM - FACILITY,262
636000313,"BRACHYTX, NON-STR, HA, I-125 - FACILITY",351
636000322,YESCARTA CART-T INCL LEUKAPHERESIS - FACILITY,559500
700000005,"APPLY LONG LEG CAST,CYLINDER - FACILITY",380
700000009,APPLY LONG ARM CAST - FACILITY,380
700000012,APPLY LONG LEG CAST - FACILITY,380
700000015,APPLY HAND/WRIST CAST - FACILITY,380
700000016,APPLY FOREARM CAST - FACILITY,380
700000017,APPLY SHORT LEG CAST - FACILITY,380
700000018,"APPLY SHORT LEG CAST,WALKER - FACILITY",380
700000023,APPLY LONG LEG SPLINT - FACILITY,380
700000025,"APPLY FOREARM SPLINT,STATIC - FACILITY",380
700000026,APPLY LOWER LEG SPLINT - FACILITY,380
700000028,ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/O US - FACILITY,380
700000029,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US - FACILITY,380
700000030,ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US - FACILITY,380
700000036,"CLOSE RX PROX/MID FING SHFT FX,MANIP - FACILITY",440
700000060,"INJECT NERV BLCK,OTHR PERIPH NERV - FACILITY",1000
700000061,INJECT TENDON ORIGIN/INSERT - FACILITY,380
700000062,INJECT TENDON SHEATH/LIGAMENT - FACILITY,1000
700000064,"INJECT TRIGGER POINT, 1 OR 2 - FACILITY",1000
700000070,PUNCTURE DRAINAGE OF LESION - FACILITY,380
700000077,REMOVE EXTERN BONE FIX DEV W ANESTH - FACILITY,380
710000000,PACU LEVEL 1 - FACILITY,920
710000001,PACU LEVEL 2 - FACILITY,1200
710000002,PACU LEVEL 3 - FACILITY,1490
710000003,PACU LEVEL 4 - FACILITY,2200
710000004,PACU LEVEL 5 - FACILITY,2350
710000005,PACU LEVEL 1 EA 15 MIN - FACILITY,160
710000006,PACU LEVEL 2 EA 15 MIN - FACILITY,180
710000007,PACU LEVEL 3 EA 15 MIN - FACILITY,205
710000008,PACU LEVEL 4 EA 15 MIN - FACILITY,270
710000009,PACU LEVEL 5 EA 15 MIN - FACILITY,280
730000001,"ELECTROCARDIOGRAM, COMPLETE - FACILITY",67
730000004,EKG SIGNAL AVERAGING - FACILITY,169.35
730000005,"ELECTROCARDIOGRAM, TRACING - FACILITY",95
731000000,"EXT ECG,PT DEMAND EVENT, SYMPT MEMORY LOOP, RECORD - FACILITY",212
731000001,"EXT ECG,PT DEMAND EVENT, SYMPT MEMORY LOOP, TRANSMIT - FACILITY",1159
731000004,"EXT ECG RECORD CONTIN 48 HR, RECORD - FACILITY",284
731000005,"EXT ECG RECORD CONTIN 48 HR, SCAN ANALYSIS W REPORT - FACILITY",368
740000001,"EEG,COMA/SLEEP RECORD ONLY - FACILITY",972.9
740000002,"EEG MONITORING/COMPUTER, EA 24 HOURS, UNATTENDED - FACILITY",1724.8
740000003,EEG >1 HR - FACILITY,939.6
740000004,"EEG,EXTENDED MONITORING,41-60 MINUTES - FACILITY",981.6
740000005,"EEG,W/AWAKE & ASLEEP RECORD - FACILITY",861
740000006,"EEG,W/AWAKE & DROWSY RECORD - FACILITY",838
740000007,EEG DURING SURGERY - FACILITY,401.76
740000008,EEG MONITORING/VIDEORECORD - FACILITY,2500
740000009,EEG MONITORING/VIDEORECORD - FACILITY,2500
740000010,SURGERY ELECTROCORTICOGRAM - FACILITY,4105
740000011,FUNCJAL CORT&SUBCORT MAPG PHYS/QHP ATTND ADDL HR - FACILITY,309.28
740000012,FUNCJAL CORT&SUBCORT MAPG PHYS/QHP ATTND INIT HR - FACILITY,467.71
740000014,EEG MONITORING/FUNCTION TEST - FACILITY,689.77
750000002,ANOSCOPY AND BIOPSY - FACILITY,1290
750000008,CA SCREEN;FLEXI SIGMOIDSCOPE - FACILITY,2336
750000009,GI IMAG INTRALUMINAL ESOPHAGUS-ILEUM W/I&R - FACILITY,4291
750000011,CHANGE GASTROSTOMY TUBE PERCUTANEOUS W/O GUIDE - FACILITY,756
750000013,COLONOSCOPY FLX DX W/COLLJ SPEC WHEN PFRMD - FACILITY,2336
750000014,COLONOSCOPY FLX WITH ENDOSCOPIC STENT PLACEMENT - FACILITY,5670
750000015,COLON CA SCRN NOT HI RSK IND - FACILITY,2336
750000016,COLORECTAL SCRN; HI RISK IND - FACILITY,2336
750000017,COLONOSCOPY STOMA ABLATION LESION - FACILITY,1960
750000018,COLONOSCOPY STOMA W/BIOPSY SINGLE/MULTIPLE - FACILITY,3070
750000019,COLONOSCOPY STOMA DX INCLUDING COLLJ SPEC SPX - FACILITY,2336
750000020,COLONOSCOPY STOMA W/ENDOSCOPIC MUCOSAL RESCJ - FACILITY,1960
750000023,COLONOSCOPY STOMA CONTROL BLEEDING - FACILITY,3070
750000026,COLSC FLEXIBLE W/TRANSENDOSCOPIC BALLOON DILAT - FACILITY,3070
750000027,COLONOSCOPY FLEXIBLE WITH BAND LIGATION(S) - FACILITY,1960
750000028,COLONOSCOPY W/BIOPSY SINGLE/MULTIPLE - FACILITY,3070
750000029,COLSC FLEXIBLE W/CONTROL BLEEDING ANY METHOD - FACILITY,3070
750000030,COLONOSCOPY FLEXIBLE WITH DECOMPRESSION - FACILITY,1960
750000031,COLONOSCOPY FLX W/ENDOSCOPIC MUCOSAL RESECTION - FACILITY,1960
750000032,COLSC FLX W/NDSC US XM RCTM ET AL LMTD&ADJ STRUX - FACILITY,3070
750000033,COLONOSCOPY W INK INJ - FACILITY,1620
750000034,COLONOSCOPY FLX W/REMOVAL OF FOREIGN BODY(S) - FACILITY,3070
750000036,COLSC FLX W/RMVL OF TUMOR POLYP LESION SNARE TQ - FACILITY,3070
750000037,COLSC FLX W/REMOVAL LESION BY HOT BX FORCEPS - FACILITY,3070
750000038,"COLONOSCOPY,TRANSENDOSCOPIC STENT - FACILITY",13786
750000039,COLSC FLX WITH DIRECTED SUBMUCOSAL NJX ANY SBST - FACILITY,3070
750000040,COLONOSCOPY FLX ABLATION TUMOR POLYP/OTHER LES - FACILITY,1960
750000041,COLSC FLX W/US GUID NDL ASPIR/BX W/US RCTM ET AL - FACILITY,3070
750000043,COLONOSCOPY STOMA RMVL LES BY HOT BIOPSY FORCEPS - FACILITY,3070
750000050,DILATE ESOPHAGUS - FACILITY,2448
750000055,ESOPHAGOGASTRODUODENOSCOPY SUBMUCOSAL INJECTION - FACILITY,2448
750000056,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - FACILITY,4670
750000057,EGD BAND LIGATION ESOPHGEAL/GASTRIC VARICES - FACILITY,4670
750000058,EGD TRANSORAL CONTROL BLEEDING ANY METHOD - FACILITY,4670
750000059,EGD DILATION GASTRIC/DUODENAL STRICTURE - FACILITY,4670
750000060,EGD FLEX REMOVAL LESION(S) BY HOT BIOPSY FORCEPS - FACILITY,4670
750000061,EGD FLEXIBLE FOREIGN BODY REMOVAL - FACILITY,2448
750000062,EGD INJECTION SCLEROSIS ESOPHGL/GASTRIC VARICES - FACILITY,4670
750000063,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - FACILITY,2448
750000064,EGD INTRALUMINAL TUBE/CATHETER INSERTION - FACILITY,4670
750000065,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - FACILITY,4670
750000066,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - FACILITY,2448
750000067,EGD ESOPHAGUS BALLOON DILATION 30 MM OR LARGER - FACILITY,3465
750000068,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - FACILITY,2448
750000069,EGD TRANSORAL ENDOSCOPIC MUCOSAL RESECTION - FACILITY,3465
750000070,EGD FLEX TRANSORAL W/OPTICAL ENDOMICROSCOPY - FACILITY,5460
750000071,EGD INTRMURAL NEEDLE ASPIR/BIOP ALTERED ANATOMY - FACILITY,4670
750000072,EGD INTRMURAL US NEEDLE ASPIRATE/BIOPSY ESOPHAGS - FACILITY,3500
750000073,ESOPHAGOGASTRODUODENOSCOPY US SCOPE W/ADJ STRXRS - FACILITY,4670
750000074,EGD US GUIDED TRANSMURAL INJXN/FIDUCIAL MARKER - FACILITY,3465
750000075,EDG US EXAM SURGICAL ALTER STOM DUODENUM/JEJUNUM - FACILITY,4670
750000076,EGD W INK INJ - FACILITY,4200
750000077,EGD ABLATE TUMOR POLYP/LESION W/DILATION& WIRE - FACILITY,3500
750000078,EGD REMOVAL TUMOR POLYP/OTHER LESION SNARE TECH - FACILITY,4670
750000079,EGD ENDOSCOPIC STENT PLACEMENT W/WIRE& DILATION - FACILITY,5670
750000080,EGD TRANSORAL TRANSMURAL DRAINAGE PSEUDOCYST - FACILITY,8784
750000081,NDSC EVAL INTSTINAL POUCH W/BX SINGLE/MULTIPLE - FACILITY,2336
750000082,NDSC EVAL INTSTINAL POUCH DX W/COLLJ SPEC SPX - FACILITY,2336
750000083,ENDO PANCREATIC NECROSECTOMY - FACILITY,3600
750000084,ENTEROSCOPY > 2ND PRTN ABLTJ LESION - FACILITY,4670
750000085,ENDOSCOPY UPPER SMALL INTESTINE W/BIOPSY - FACILITY,4670
750000086,ENTEROSCOPY > 2ND PRTN W/CONTROL BLEEDING - FACILITY,4670
750000087,ENTEROSC >2ND PRTN W/ILEUM W/BX SINGLE/MULTIPLE - FACILITY,4670
750000088,ENTEROSCOPY > 2ND PRTN W/RMVL FOREIGN BODY - FACILITY,4670
750000089,ENTEROSCOPY > 2ND PRTN TNDSC STENT PLMT - FACILITY,13786
750000090,ENTEROSCOPY > 2ND PRTN CONV GSTRST TUBE - FACILITY,4670
750000091,ENTEROSCOPY > 2ND PRTN ILEUM CONTROL BLEEDING - FACILITY,4670
750000093,ENTEROSCOPY > 2ND PRTN W/PLMT PRQ TUBE - FACILITY,4670
750000095,EGD DELIVER THERMAL ENERGY SPHNCTR/CARDIA GERD - FACILITY,8784
750000096,ENDOSCOPY UPPER SMALL INTESTINE - FACILITY,4670
750000097,ENDOSCOPIC PAPILLA CANNULATION BILE/PANCREATIC - FACILITY,5145
750000098,ENTEROSCOPY > 2ND PRTN W/RMVL LESION SNARE - FACILITY,4670
750000099,ENTEROSC >2ND PRTN W/ILEUM W/WO COLLJ SPEC SPX - FACILITY,4670
750000100,ERCP TUMOR/POLYP/LESION ABLATION W/DILATION&WIRE - FACILITY,5460
750000101,ERCP STENT PLACEMENT BILIARY/PANCREATIC DUCT - FACILITY,5670
750000102,ERCP DX COLLECTION SPECIMEN BRUSHING/WASHING - FACILITY,8784
750000103,ERCP W/SPHINCTEROTOMY/PAPILLOTOMY - FACILITY,8784
750000104,ERCP BILIARY/PANC DUCT STENT EXCHANGE W/DIL&WIRE - FACILITY,5670
750000105,ERCP W/BIOPSY SINGLE/MULTIPLE - FACILITY,8784
750000106,ERCP DESTRUCTION/LITHOTRIPSY CALCULI ANY METHOD - FACILITY,13786
750000108,ERCP REMOVE FOREIGN BODY/STENT BILIARY/PANC DUCT - FACILITY,5500
750000109,ERCP REMOVE CALCULI/DEBRIS BILIARY/PANCREAS DUCT - FACILITY,4670
750000110,ERCP BALLOON DILATE BILIARY/PANC DUCT/AMPULLA EA - FACILITY,5460
750000114,ESOPH W INK INJ - FACILITY,1620
750000116,ESPHGOSCOPY FLEX W/BAND LIGATION ESOPHGL VARICES - FACILITY,4670
750000117,ESOPHAGOSCOPY FLEXIBLE TRANSNASAL WITH BIOPSY - FACILITY,1620
750000118,ESOPHAGOSCOPY FLEXIBLE REMOVAL FOREIGN BODY - FACILITY,4670
750000119,ESOPHAGOSCOPY FLEX TRANSORAL LESION ABLATION - FACILITY,5460
750000122,ESOPHAGOSCP RIG TRANSORAL HYPOPHARYNX CRV ESOPH - FACILITY,6100
750000124,ESOPHAGOSCOPY FLEXIBLE W/BLEEDING CONTROL - FACILITY,4670
750000127,ESOPHAGOSCOPY FLEXIBLE TRANSORAL ULTRASOUND EXAM - FACILITY,4670
750000132,ESOPHAGOSCOPY FLEX BALLOON DILAT <30 MM DIAM - FACILITY,4670
750000134,ESOPHAGOSCOPY FLEXIBLE GUIDE WIRE DILATION - FACILITY,4670
750000136,ESOPHAGOSCOPY FLEXIBLE TRANSORAL DIAGNOSTIC - FACILITY,2448
750000137,ESOPHAGOSCOPY FLEXIBLE TRANSORAL WITH BIOPSY - FACILITY,4670
750000140,ESOPHAGOSCOPY TRANSORAL STENT PLACEMENT - FACILITY,5670
750000141,ESOPHAGOSCOPY FLEXIBLE TRANSORAL W SUBMUCOUS INJ - FACILITY,4670
750000144,FECAL IMPLANTATION - FACILITY,1620
750000172,ILEOSCOPY THRU STOMA DX W/COLLJ SPEC WHEN PRFMD - FACILITY,2448
750000174,ILEOSCOPY STOMA W/BX SINGLE/MULTIPLE - FACILITY,2448
750000183,INTRODUCTION LONG GI TUBE SEPARATE PROCEDURE - FACILITY,2448
750000185,LOWER DBL BALLOON - FACILITY,1620
750000202,REPLACE GASTROSTOMY/CECOSTOMY TUBE PERCUTANEOUS - FACILITY,1620
750000204,SGMDSC FLX WITH ENDOSCOPIC MUCOSAL RESECTION - FACILITY,1960
750000205,SIGMOIDOSCOPY FLX WITH WITH BAND LIGATION(S) - FACILITY,1960
750000206,SIGMOIDOSCOPY FLX CONTROL BLEEDING - FACILITY,3070
750000207,SGMDSC FLX W/DCMPRN W/PLMT DCMPRN TUBE - FACILITY,3070
750000208,SIGMOIDOSCOPY FLX TNDSC BALO DILAT - FACILITY,3070
750000209,SIGMOIDOSCOPY FLX NDSC US XM - FACILITY,3070
750000210,SIGMOIDOSCOPY FLX TNDSC US GID NDL ASPIR/BX - FACILITY,3070
750000211,SIGMOIDOSCOPY FLX W/RMVL FOREIGN BODY - FACILITY,3070
750000213,SGMDSC FLX RMVL TUM POLYP/OTH LES SNARE TQ - FACILITY,3070
750000214,SGMDSC FLX DIRED SBMCSL NJX ANY SBST - FACILITY,2336
750000215,SIGMOIDOSCOPY FLX DX W/COLLJ SPEC BR/WA IF PFRMD - FACILITY,2336
750000216,"SIGMOIDOSCOPY,BIOPSY - FACILITY",2336
750000219,UNLISTED PROC BILIARY TRACT - FACILITY,1620
750000220,UNLISTED PROC SMALL INTESTINE - FACILITY,1620
750000221,UNLISTED PROCEDURE COLON - FACILITY,1650
750000222,UNLISTED PROCEDURE ESOPHAGUS - FACILITY,1620
750000224,UNLISTED PROCEDURE RECTUM - FACILITY,1620
750000225,UNLISTED PROCEDURE STOMACH - FACILITY,1620
750000227,BIOPSY LIVER NEEDLE PERCUTANEOUS - FACILITY,4326
750000228,SIGMOIDOSCOPY FLX ABLATION TUMOR POLYP/OTH LES - FACILITY,1960
750000229,SIGMOIDOSCOPY FLX PLACEMENT OF ENDOSCOPIC STENT - FACILITY,5670
750000232,PREPARE FECAL MICROBIOTA FOR INSTILLATION - FACILITY,360
750000254,ELEC ALYS NSTIM PLS GEN CPLX SC/PERPH W/PRGRMG - FACILITY,400
750000255,"COMPLEX CRANIAL NEUROSTIM,1ST HOUR - FACILITY",908
750000256,"REFIL/MAINT,IMPLANT PUMP,DRUG DELIV,CNS - FACILITY",491
750000262,ESOPHGL BALO DISTENSION DX STD W/PROVOCATION - FACILITY,2326
750000265,GASTRIC BALLOON PLACEMENT - FACILITY,4670
761000001,"THER APHERESIS,PLASMA PHERESIS - FACILITY",3009
761000002,"THER APHERESIS,PLATELETS - FACILITY",1624
761000003,"THER APHERESIS,RED BLOOD CELLS - FACILITY",2167
761000007,APPLY SHORT LEG CAST - FACILITY,407
761000008,WITHDRAWAL OF ARTERIAL BLOOD - FACILITY,183
761000009,ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/US - FACILITY,844
761000010,ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/O US - FACILITY,640
761000012,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/US - FACILITY,844
761000013,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US - FACILITY,640
761000014,ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US - FACILITY,640
761000021,ALLOGENEIC LYMPHOCYTE INFUSIONS - FACILITY,2500
761000023,TRNSPLJ AUTOLOGOUS HEMATOPOIETIC CELLS PER DONOR - FACILITY,5000
761000024,DIAGNOSTIC BONE MARROW ASPIRATIONS - FACILITY,1700
761000025,DIAGNOSTIC BONE MARROW BIOPSIES - FACILITY,1700
761000032,CHEMODERVATE FACIAL/TRIGEM/CERV MUSC MIGRAINE - FACILITY,639
761000036,COLLECT BLOOD FROM IMPLANT VENOUS ACCESS DEVICE - FACILITY,200
761000037,COLLECT BLOOD PICC VENOUS NOS - FACILITY,200
761000043,DECLOT BY THROMBOLYTIC AGENT IMPLANT DEVICE/CATH - FACILITY,630
761000044,DSTR NROLYTC AGNT PARVERTEB FCT ADDL CRVCL/THORA - FACILITY,1320
761000045,DSTR NROLYTC AGNT PARVERTEB FCT SNGL CRVCL/THORA - FACILITY,2625
761000046,DSTR NROLYTC AGNT PARVERTEB FCT ADDL LMBR/SACRAL - FACILITY,1320
761000047,DSTR NROLYTC AGNT PARVERTEB FCT SNGL LMBR/SACRAL - FACILITY,2700
761000050,DESTRUCT BY NEURO AGENT; OTHER PERIPH NERVE - FACILITY,1695
761000055,LIVER ELASTOGRAPHY W/O IMAG W/I&R - FACILITY,461
761000058,ELECT BONE STIM NONINVASIVE - FACILITY,448
761000064,FINE NEEDLE ASP;W/O IMAGING GUIDANCE - FACILITY,395
761000073,"INJECT NERV BLCK,FACIAL NERV - FACILITY",417
761000074,"INJECT NERV BLCK,PARAVERT SYMPATH - FACILITY",1410
761000075,"INJECT NERV BLCK,AXILLARY NERV - FACILITY",977
761000076,"INJ,ANES AGENT,BRACHIAL PLEXUS,SINGLE - FACILITY",1050
761000077,"INJECT NERV BLCK,CERV PLEXUS - FACILITY",955
761000078,"INJ,ANES AGENT,FEMORAL NERVE,CONT INF - FACILITY",1832
761000079,"INJ,ANES AGENT,FEMORAL NERVE,SINGLE - FACILITY",977
761000080,"INJECT ANES/STEROID FORAMEN CERV/THORACIC W IMG GUIDE ,EA ADD LEVEL - FACILITY",1000
761000081,"INJECT ANES/STEROID FORAMEN LUMBAR/SACRAL W IMG GUIDE ,EA ADD LEVEL - FACILITY",500
761000082,"INJECT ANES/STEROID FORAMEN LUMBAR/SACRAL W IMG GUIDE ,1 LEVEL - FACILITY",2000
761000083,"INJECT ANES/STEROID FORAMEN CERV/THORACIC W IMG GUIDE ,1 LEVEL - FACILITY",1868
761000084,"INJECT NERV BLCK,GREAT OCCIPTL - FACILITY",977
761000085,"INJECT NERV BLCK,ILIOINGU/ILIOHYP - FACILITY",1070
761000086,"INJECT NERV BLCK,INTERCOST,MULTPL - FACILITY",1800
761000087,"INJECT NERV BLCK,INTERCOSTAL,ONE - FACILITY",1070
761000089,"INJECT NERV BLCK,OTHR PERIPH NERV - FACILITY",1102
761000091,"INJECT NERV BLCK,SPHENOPALAT GANGLN - FACILITY",640
761000092,"INJECT NERV BLCK,STELLATE GANGLION - FACILITY",1410
761000095,TAP BLOCK BILATERAL BY INJECTION(S) - FACILITY,964
761000096,"INJECT NERV BLCK,TRIGEMINAL - FACILITY",680
761000098,"INJ,LUMB EPIDUR,BLOOD/CLOT PATCH - FACILITY",1920
761000101,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,CERV/THORAC, ADD LEVEL - FACILITY",500
761000102,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,CERV/THORAC, 1ST LEVEL - FACILITY",2040
761000103,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,CERV/THORAC, 2ND LEVEL - FACILITY",500
761000104,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,LUMBAR/SAC, ADD LEVEL - FACILITY",500
761000105,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,LUMBAR/SAC, 1ST LEVEL - FACILITY",2040
761000106,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,LUMBAR/SAC, 2ND LEVEL - FACILITY",500
761000109,"INJECT NERV BLCK,PUDENDAL - FACILITY",1800
761000111,"INJECTION,SACROILIAC JOINT - FACILITY",2300
761000112,INJECT TENDON ORIGIN/INSERT - FACILITY,640
761000113,INJECT TENDON SHEATH/LIGAMENT - FACILITY,640
761000115,"INJECTION,THERAP/PROPH/DIAGNOST, INTRA-ARTERIAL - FACILITY",253
761000116,"INJECT TRIGGER POINTS, > 3 - FACILITY",640
761000117,"INJECT TRIGGER POINT, 1 OR 2 - FACILITY",640
761000125,"INSERT,NON-INDWELLING BLADDER CATHETER - FACILITY",330
761000127,INSERT PICC W/O SUB-Q PORT - FACILITY,2900
761000130,"INSERT,TEMP INDWELLING BLAD CATH,SIMPLE - FACILITY",300
761000133,INSTLL RX AGNT INTO RNAL TUB - FACILITY,641
761000138,REPLACE PICC  W/O PORT OR PUMP - FACILITY,1300
761000140,IRRIG IMPLANTED DRUG DELIVERY DEVICE - FACILITY,250
761000141,LARYNGOSCOPY FLEXIBLE DIAGNOSTIC - FACILITY,540
761000142,THER APHERESIS W/EXTRACORPOREAL IMMUNOADSORPTION - FACILITY,7993
761000143,"MEAS,POST-VOID RES,US,NON-IMAGING - FACILITY",170
761000153,PHOTOPHERESIS - FACILITY,7357
761000161,"SPINAL PUNCTURE,LUMBAR,DIAGNOSTIC - FACILITY",974
761000164,"REFILL/MAINT, PORTABLE PUMP - FACILITY",257
761000165,REFILL/MAINT SYSTEMIC PUMP/RESVR - FACILITY,327
761000167,REMOVAL TUNNELED CV CATH W/O SUBQ PORT OR PUMP - FACILITY,574
761000172,THORACENTESIS NEEDLE/CATH PLEURA W/IMAGING - FACILITY,2000
761000173,UNLISTED PROC VASCULAR SURGERY - FACILITY,1964
761000177,OFFICE OUTPATIENT VISIT LEVEL 1 - FACILITY,140
761000178,OFFICE OUTPATIENT VISIT LEVEL 2 - FACILITY,253
761000179,OFFICE OUTPATIENT VISIT LEVEL 3 - FACILITY,185
761000180,OFFICE OUTPATIENT VISIT LEVEL 4 - FACILITY,285
761000183,ANALYZE INFUSN PUMP+REPROGRAM - FACILITY,684
761000184,ELECT ANLYS IMPLT ITHCL/EDRL PMP W/O REPRG/REFIL - FACILITY,586
761000185,"PERCUT IMPLNT NEUROELECT,EPIDURAL - FACILITY",14500
761000186,"PERCUT IMPLANT,NEUROELEC,PERIPH NERVE - FACILITY",14500
761000187,"INJ,ANES AGENT,BRACHIAL PLEXUS,CONT INF - FACILITY",1832
761000188,"INJECT NERV BLCK,SUPRASCAP N. - FACILITY",977
761000189,NASOPHARYNGOSCOPY - FACILITY,540
761000190,"ANALYZE NEUROSTIM,SIMPLE/PROG - FACILITY",273
761000191,RFL&MAIN IMPLT PMP/RSVR DLVR SPI/BRN PHY/QHP - FACILITY,443
761000192,TAP BLOCK BILATERAL BY CONTINUOUS INFUSION(S) - FACILITY,2748
761000193,TAP BLOCK UNILATERAL BY CONTINUOUS INFUSION(S) - FACILITY,1832
761000194,TAP BLOCK UNILATERAL BY INJECTION(S) - FACILITY,642
761000199,INSERTION INDWELLING TUNNELED PLEURAL CATHETER - FACILITY,10570
761000200,REMOVAL OF INDWELLING TUNNELED PLEURAL CATHETER WITH CUFF - FACILITY,1243
761000201,THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING - FACILITY,2070
761000211,"BRONCHOSCOPY,RX STENOSIS - FACILITY",5580
761000222,THORACOSCOPY WITH BIOPSYIES OF PLEURA - FACILITY,15508
761000267,NJX DX/THER SBST INTRLMNR CRV/THRC W/IMG GDN - FACILITY,2000
761000268,NJX DX/THER SBST INTRLMNR LMBR/SAC W/IMG GDN - FACILITY,2000
761000269,NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN - FACILITY,2679
761000270,NJX DX/THER SBST INTRLMNR LMBR/SAC W/O IMG GDN - FACILITY,1930
761000273,NJX DX/THER SBST INTRLMNR LMBR/SAC W/IMG GDN - FACILITY,1930
761000274,NJX DX/THER SBST INTRLMNR CRV/THRC W/IMG GDN - FACILITY,1930
761000278,DIAGNOSTIC BONE MARROW BIOPSIES & ASPIRATIONS - FACILITY,3368
762000003,HOSPITAL OBSERVATION PER HR - FACILITY,177
762000004,DIRECT REFER HOSPITAL OBSERV - FACILITY,100
762000005,HOSPITAL OBSERVATION PER HR - FACILITY,100
762000007,OBSERVATION HOURLY CARVE-OUT I - FACILITY,100
762000008,OBSERVATION HOURLY CARVE-OUT II - FACILITY,100
762000009,OBSERVATION HOURLY CARVE-OUT III - FACILITY,100
762000010,OBSERVATION HOURLY CARVE-OUT IV - FACILITY,100
762000011,INTERMEDIATE OBSERVATION HOURLY CARVE-OUT I - FACILITY,177
762000012,INTERMEDIATE OBSERVATION HOURLY CARVE-OUT II - FACILITY,177
762000013,INTERMEDIATE OBSERVATION HOURLY CARVE-OUT III - FACILITY,177
762000014,INTERMEDIATE OBSERVATION HOURLY CARVE-OUT IV - FACILITY,177
762000019,DIRECT REFER HOSPITAL OBSERV - FACILITY,100
771000001,ADMIN INFLUENZA VIRUS VAC - FACILITY,55
771000002,ADMIN HEPATITIS B VACCINE - FACILITY,55
771000003,ADMIN PNEUMOCOCCAL VACCINE - FACILITY,55
771000005,"IMMUNIZ,ADMIN,EACH ADDL - FACILITY",43
771000007,"IMMUNIZ ADMIN,1 SINGLE/COMB VAC/TOXOID - FACILITY",88
771000008,"IMMUNIZ ADMIN, THRU AGE 18, ANY ROUTE,W COUNSEL, 1ST VACCINE/TOXOID - FACILITY",43
771000012,"IMMUNIZ ADMIN, THRU AGE 18, ANY ROUTE,W COUNSEL, EA ADD VACCINE/TOXOID - FACILITY",43
771000031,ADMIN INFLUENZA VIRUS VAC - FACILITY,55
771000032,ADMIN PNEUMOCOCCAL VACCINE - FACILITY,55
801000000,HEMODIALYSIS PROCEDURE W/ PHYS/QHP EVALUATION - FACILITY,583
811000001,KIDNEY ACQUISITION LIVING - FACILITY,70700
811000002,KIDNEY ACQUISITION LRD/LURD - FACILITY,70700
